matchedPattern,count
ZP_09636992.1,1
XP_003854966.1,1
XP_001494523.1,1
NP_207933.1,1
NP_783863.4,1
NP_085911.2,1
XP_003347373.1,1
NP_149073.1,1
NP_001152758.1,1
XP_001056421.1,1
XP_002921032.1,1
NP_989959.1,1
XP_427233.2,1
NP_001069116.1,1
XP_002916822.1,1
NP_009017.1,1
NP_996512.1,1
XP_003701784.1,1
NP_631929.1,1
NP_001123914.1,1
XP_003546783.1,1
XP_002916823.1,1
NP_009293.1,1
NP_000750.1,1
NP_001065493.1,1
XP_004000470.1,1
NP_796253.2,1
NP_001252806.1,1
NP_001074141.1,1
NP_001179018.1,1
NP_001019564.1,1
XP_001257357.1,1
NP_274245.1,1
NP_001636.1,1
ZP_01092284.1,1
ZP_03632618.1,1
NP_001038190.1,1
NP_001008232.2,1
NP_777232.1,1
NP_442129.1,1
XP_002613923.1,1
NP_080750.1,1
NP_215158.1,1
ZP_02737369.1,1
XP_008545405.1,1
NP_172896.1,1
NP_009542.1,1
NP_414594.1,1
